customer_id,first_name,last_name,email,city,credit_score,created_at
CUSLMM7QOERBR46,Matthew,Clarke,matthew.clarke758@example.com,Birmingham,647,10-09-2022
CUSQG1SJN97EGE2,Robert,Thompson,robert.thompson652@example.com,Birmingham,779,06-02-2024
CUSVTOBMZQHAMS5,Sophie,King,sophie.king638@example.com,Nottingham,504,24-05-2020
CUSQ9ED8IP7OUD8,Oliver,Hughes,oliver.hughes917@example.com,London,725,24-06-2023
CUSGAMEHQKEYWTY,Charlotte,Clarke,charlotte.clarke260@example.com,Birmingham,514,01-05-2023
CUST1CE4XTUNCFA,Benjamin,Harris,benjamin.harris114@example.com,Southampton,652,27-10-2019
CUSDVW5HO2E51YE,Sarah,Martin,sarah.martin322@example.com,Manchester,588,08-10-2022
CUSL8SR3DPOZDUE,Thomas,Wright,thomas.wright481@example.com,Edinburgh,574,14-03-2023
CUSKDUJD4XOFOY2,Ava,Turner,ava.turner442@example.com,London,698,09-12-2025
CUSCMU1XXUFKFWP,Sophie,Thompson,sophie.thompson892@example.com,Oxford,548,22-12-2023
CUSRDZF0XC8KB9T,Charlotte,Jackson,charlotte.jackson530@example.com,Aberdeen,533,27-06-2024
CUS5UZZT15Z63ES,Samuel,Johnson,samuel.johnson694@example.com,Bristol,675,11-04-2023
CUSMT7SM2Q0C18S,Ruby,Jackson,ruby.jackson872@example.com,Aberdeen,314,18-12-2023
CUSY1I65WC7SW48,Andrew,Evans,andrew.evans455@example.com,Birmingham,569,20-03-2023
CUSNM8CZFXAGMUX,Joseph,Williams,joseph.williams341@example.com,London,781,14-09-2025
CUS75F7BH5DB0BQ,James,Smith,james.smith13@example.com,Nottingham,657,22-04-2024
CUS8Y2QCUQRW7TT,David,Lewis,david.lewis796@example.com,Birmingham,659,12-11-2025
CUSD7J646TK25YO,Edward,Baker,edward.baker858@example.com,Edinburgh,558,06-08-2023
CUSXVWI1W21KLJD,Lucy,Roberts,lucy.roberts482@example.com,Leeds,705,13-11-2019
CUS03VOGJS1Q5DV,Grace,Evans,grace.evans131@example.com,London,746,25-09-2020
CUS9YETVFMB3JYA,Charles,Wood,charles.wood160@example.com,Manchester,676,06-09-2022
CUS3QJ165PP4KJF,Hannah,King,hannah.king638@example.com,Manchester,631,16-05-2025
CUSYS1BL3UYLVNV,George,Wilson,george.wilson52@example.com,Bristol,526,17-10-2025
CUSCG7ENI3C98OG,Jessica,Martin,jessica.martin202@example.com,Leeds,560,24-01-2022
CUSAPQFTO18NTEL,Edward,Clarke,edward.clarke18@example.com,Leicester,665,03-10-2023
CUSXTKDT0ANPMZK,Sarah,Evans,sarah.evans300@example.com,Leeds,623,24-08-2020
CUS0YFTYHV4DUWT,Oliver,Williams,oliver.williams611@example.com,Glasgow,523,06-03-2019
CUSYU44XT7PQOGM,Benjamin,Wood,benjamin.wood145@example.com,Cambridge,594,04-10-2021
CUS7XSPS9TX7NBO,William,Jones,william.jones788@example.com,London,697,19-04-2023
CUSP7WLC8MJ06SL,Thomas,Young,thomas.young767@example.com,Birmingham,621,02-03-2025
CUSVMH2HL2U1CXF,Daniel,Brown,daniel.brown666@example.com,Manchester,699,04-09-2021
CUSB2JRJDCHLM3F,Amelia,Smith,amelia.smith82@example.com,London,753,21-03-2022
CUSA7YEZAPURXM8,Freya,Baker,freya.baker547@example.com,Brighton,721,08-11-2023
CUS8N90W7I6LOLP,George,Thomas,george.thomas659@example.com,Sheffield,716,17-08-2019
CUSOJPCK3ANAESX,Hannah,Scott,hannah.scott598@example.com,Manchester,697,22-02-2019
CUSBWWT8C5JO9TS,Lucy,Johnson,lucy.johnson228@example.com,Newcastle,597,16-09-2020
CUS6SB6RXW58QFG,John,Green,john.green891@example.com,London,704,17-01-2022
CUS2I6KT6S4X2AQ,Andrew,Smith,andrew.smith772@example.com,Liverpool,531,04-09-2024
CUSONPFQCFJOPVL,Ella,Edwards,ella.edwards652@example.com,Belfast,720,17-11-2021
CUS9GAXEO8Y7OQ9,Richard,Green,richard.green447@example.com,Newcastle,771,19-01-2019
CUST51E9PTMCKPF,Ruby,Smith,ruby.smith167@example.com,Edinburgh,655,17-08-2024
CUSZUYTSLY0KILP,Joseph,Martin,joseph.martin801@example.com,Glasgow,506,11-02-2020
CUSE9HJD2T3D82U,Hannah,Wright,hannah.wright789@example.com,Bristol,674,16-07-2023
CUSI53H7HZJW5BC,Poppy,Martin,poppy.martin260@example.com,Edinburgh,527,21-07-2024
CUSPHVHIO3NB66K,David,Martin,david.martin443@example.com,Brighton,662,10-07-2019
CUS40RASU7ASC62,William,Harris,william.harris113@example.com,Glasgow,611,22-01-2025
CUSUFAWP8IR2N5H,Daniel,Brown,daniel.brown105@example.com,Birmingham,612,16-02-2022
CUSCX2CSHATI6GF,Isla,Wilson,isla.wilson43@example.com,Manchester,620,26-07-2019
CUSI69OI6UUUW0N,Richard,Roberts,richard.roberts64@example.com,Manchester,690,20-01-2024
CUS5EB4OJOJPD9C,Lily,Hall,lily.hall547@example.com,Liverpool,509,23-05-2025
CUSKXLQRIH0MMZE,Oliver,Wright,oliver.wright293@example.com,Manchester,635,02-02-2023
CUSVA9VRVCC91WU,Joseph,Walker,joseph.walker666@example.com,Belfast,661,07-08-2023
CUSI9WQAKYWA2SA,Mia,Williams,mia.williams414@example.com,Leeds,650,19-03-2024
CUS1QHNS8H4AOXM,Poppy,Williams,poppy.williams309@example.com,Sheffield,567,26-02-2025
CUSMFAZ5NKW795L,Benjamin,Williams,benjamin.williams993@example.com,Glasgow,576,12-03-2022
CUSRBSV8DYBIG0A,James,Green,james.green509@example.com,Southampton,548,08-01-2025
CUSKNGAQFP82FC7,Andrew,Johnson,andrew.johnson64@example.com,London,656,27-01-2024
CUS2O1NX597KKIW,Samuel,Young,samuel.young213@example.com,Bristol,751,04-06-2022
CUSNM24EYXDE58U,Oliver,Scott,oliver.scott886@example.com,Glasgow,726,22-10-2022
CUSESMP9Y9LPK4P,Oliver,Martin,oliver.martin428@example.com,Cardiff,483,10-09-2025
CUST5AW2C12D5QI,Emily,Davies,emily.davies13@example.com,Edinburgh,527,13-02-2019
CUS06ZACP2EXEGV,Jessica,Scott,jessica.scott255@example.com,Birmingham,850,07-10-2023
CUSLVJ3WMO947EV,Chloe,Thomas,chloe.thomas899@example.com,Sheffield,409,16-02-2025
CUSCQXMLDXEPBD9,William,Martin,william.martin32@example.com,Bristol,686,18-07-2019
CUSOY33QXO5JKCL,George,Smith,george.smith461@example.com,Edinburgh,634,09-01-2023
CUSWDM0TNLDVJZS,Ava,Wood,ava.wood936@example.com,Bristol,654,10-08-2023
CUSCACCMAPX44AN,Emily,Evans,emily.evans152@example.com,Bristol,587,14-11-2025
CUSUWAP7R10K17T,Jack,Evans,jack.evans561@example.com,Manchester,719,03-08-2025
CUSWRKQJB40J7A8,John,Smith,john.smith935@example.com,Liverpool,582,21-04-2021
CUS2Q8R6BD2CHCN,Joseph,Davies,joseph.davies870@example.com,Liverpool,769,20-06-2020
CUSGLGQEJBDBKE3,Poppy,Wilson,poppy.wilson166@example.com,Swansea,417,23-03-2022
CUSJ6F9Q4FNNWAC,Thomas,Wright,thomas.wright41@example.com,Sheffield,610,09-04-2025
CUSMRKK0D9PG0K5,Olivia,Turner,olivia.turner955@example.com,Sheffield,585,22-06-2022
CUSPO49HQ45BDJG,Mia,King,mia.king142@example.com,York,487,09-01-2019
CUS8CMZNC3BQAZG,Benjamin,Jackson,benjamin.jackson795@example.com,Swansea,381,12-09-2024
CUS4FXETNRO8VX7,Samuel,Lewis,samuel.lewis545@example.com,Leeds,523,12-12-2022
CUSYAQRWKYF1HPZ,Poppy,Walker,poppy.walker944@example.com,Sheffield,542,18-10-2023
CUS9IQZYKF7J6OY,Samuel,Hughes,samuel.hughes718@example.com,Edinburgh,609,06-01-2024
CUS6JHOULR7GY42,Richard,Wilson,richard.wilson554@example.com,Birmingham,636,07-03-2024
CUSZ3603Y3GOW29,Chloe,Thompson,chloe.thompson233@example.com,London,690,16-10-2025
CUSR69XDTVMWWXR,Hannah,Martin,hannah.martin283@example.com,London,850,18-09-2021
CUSG4UQQLBLU6F9,Benjamin,Green,benjamin.green528@example.com,Bath,558,24-08-2021
CUS3OIXRBUW6N55,Mia,Williams,mia.williams15@example.com,Bristol,450,28-09-2019
CUSFF9KFVHY5TWU,Mia,Roberts,mia.roberts218@example.com,Birmingham,707,12-11-2019
CUS4HMP5G8FB89H,Robert,Edwards,robert.edwards183@example.com,Sheffield,491,28-01-2020
CUSQ9YXIOJON087,Sophie,Thomas,sophie.thomas252@example.com,Oxford,687,15-05-2024
CUSILBSOL9YMVS6,Sophie,Wood,sophie.wood510@example.com,Manchester,752,25-04-2025
CUSF7CX58Y559KC,Samuel,Hughes,samuel.hughes3@example.com,Edinburgh,664,22-02-2019
CUSGHW49AIW4NT0,Thomas,Davies,thomas.davies191@example.com,Leeds,469,11-01-2024
CUSN1EZCDMZD1CW,David,Turner,david.turner337@example.com,Bristol,819,28-03-2024
CUS9CALFPMR6PR5,Olivia,Wright,olivia.wright657@example.com,Glasgow,501,17-11-2021
CUSBGNYX440UIZC,Emily,Evans,emily.evans882@example.com,Cardiff,555,23-04-2023
CUSNI0Q5QXE3CYM,Sarah,Walker,sarah.walker210@example.com,Aberdeen,461,14-07-2025
CUS3KSWQS5A7ZUZ,Charlotte,Scott,charlotte.scott667@example.com,Cardiff,544,28-04-2021
CUSA229GOMGGFVX,Lucy,Young,lucy.young581@example.com,Nottingham,421,03-08-2023
CUSBWIYTMX39GK1,James,Roberts,james.roberts311@example.com,Leeds,724,27-08-2025
CUSBS4XQL5PC9GS,Edward,Harris,edward.harris567@example.com,Leeds,583,13-01-2020
CUS7X0BQHUCMXD3,Chloe,Lewis,chloe.lewis340@example.com,London,502,28-11-2022
CUSO5S5J9IW24L6,Ella,Taylor,ella.taylor115@example.com,London,739,27-10-2019
CUSW6I4XEYQJBF4,Freya,Scott,freya.scott663@example.com,Leeds,492,19-02-2021
CUSOH4NQ8IG778E,William,Clarke,william.clarke980@example.com,London,574,11-04-2019
CUSDO1P633RTJZC,Andrew,Hughes,andrew.hughes835@example.com,London,772,15-10-2024
CUSU19ZB0OWRHM2,Sophie,Brown,sophie.brown402@example.com,Bath,354,15-01-2023
CUSOF146YPKZL9U,Jessica,Wilson,jessica.wilson638@example.com,Nottingham,610,14-06-2019
CUSEDRYH4R3ASET,Samuel,White,samuel.white169@example.com,Nottingham,550,26-04-2023
CUSWBPPQ365KJCH,Olivia,Williams,olivia.williams985@example.com,London,650,18-07-2022
CUSZHU8PC9FCXSF,Edward,Scott,edward.scott604@example.com,Bristol,502,25-10-2020
CUS9HZ9RPKDHDZW,Charlotte,Wright,charlotte.wright516@example.com,Chester,407,03-01-2020
CUSMFZ6XKO6FBCQ,David,Green,david.green987@example.com,Edinburgh,762,25-09-2025
CUSXV3D8VLGWL2S,Freya,Scott,freya.scott666@example.com,Newcastle,669,23-01-2024
CUSG4CVEOR7QP6D,Hannah,Thomas,hannah.thomas193@example.com,Leeds,404,09-09-2023
CUS0RI9JA94DY3V,Charlotte,Evans,charlotte.evans443@example.com,Birmingham,666,05-01-2021
CUSY1CTIMUO3N3D,Emily,Baker,emily.baker95@example.com,Glasgow,528,15-11-2024
CUSTL64736H3ICR,Emma,Evans,emma.evans161@example.com,London,844,12-01-2020
CUSV3GNW6PPEXS6,Freya,Roberts,freya.roberts769@example.com,Birmingham,669,23-01-2021
CUSXLM51AUJKLM1,William,Hall,william.hall654@example.com,Birmingham,613,23-09-2023
CUSFPWYDWZFMXUF,Daniel,Clarke,daniel.clarke395@example.com,Bristol,614,15-02-2023
CUS5IK9R6YHHM2J,Oliver,Lewis,oliver.lewis238@example.com,Birmingham,508,11-09-2021
CUS6U4IP9UX07UL,Harry,Brown,harry.brown641@example.com,Leeds,609,08-01-2019
CUS23CJL58LI74M,Thomas,Walker,thomas.walker82@example.com,Cardiff,526,28-01-2020
CUSZS6AADQP7ACA,Lucy,Taylor,lucy.taylor16@example.com,London,736,13-09-2023
CUSGUK15YPR29Z6,Ella,King,ella.king856@example.com,Bristol,723,19-10-2022
CUS6JVH0AFI9II5,Samuel,Wright,samuel.wright376@example.com,Manchester,604,10-09-2023
CUSZA920Y1SPAG3,John,Baker,john.baker17@example.com,Glasgow,610,27-10-2022
CUS774JX46U4FQZ,Jessica,Young,jessica.young593@example.com,Edinburgh,614,03-03-2023
CUSBHRG1ZSX09S8,Amelia,Wright,amelia.wright276@example.com,Newcastle,691,17-06-2020
CUSS8TEB5BCQORL,Benjamin,Johnson,benjamin.johnson563@example.com,Newcastle,566,06-04-2022
CUSNS4A9KXQCR56,Freya,Hall,freya.hall278@example.com,Sheffield,473,18-01-2021
CUS0YYUVAYDW0YC,Matthew,Young,matthew.young50@example.com,Bristol,536,13-06-2025
CUS3S5AYPARW77K,Charlotte,Clarke,charlotte.clarke887@example.com,Glasgow,674,03-01-2020
CUSJSHS8I7SC7PM,William,Hall,william.hall809@example.com,Glasgow,409,11-09-2021
CUST1O62VS8Q8SZ,Jack,Hall,jack.hall131@example.com,Birmingham,719,24-07-2022
CUSFRM8FHOTMO3L,Emily,Wright,emily.wright192@example.com,London,622,03-09-2019
CUS0DIZ2RXNOTFT,Matthew,Roberts,matthew.roberts131@example.com,Nottingham,669,21-03-2025
CUS11F70KZM7PWQ,William,Wood,william.wood914@example.com,Southampton,571,17-03-2019
CUSLNEP099QH8R3,Ruby,Roberts,ruby.roberts416@example.com,Sheffield,597,02-01-2019
CUS67LD4JN4C14F,Isla,Taylor,isla.taylor641@example.com,Edinburgh,614,04-06-2021
CUSCXABFAQZ4N0Q,Joseph,White,joseph.white275@example.com,Birmingham,850,28-04-2019
CUS81Q08HR0EQ8P,Lucy,Wilson,lucy.wilson102@example.com,Birmingham,733,01-04-2021
CUSCA3OEOKL30JU,Jessica,Williams,jessica.williams286@example.com,London,603,16-12-2021
CUSMC6XGHY2IM7Q,Sarah,White,sarah.white173@example.com,Birmingham,632,15-02-2025
CUSTUM153URXQWV,Sophie,Taylor,sophie.taylor708@example.com,Bath,454,17-03-2021
CUSL32JOPYQG1V4,Grace,Smith,grace.smith344@example.com,Aberdeen,423,09-04-2020
CUSNJ1GPJZM8CXA,Grace,Davies,grace.davies492@example.com,Oxford,595,07-01-2021
CUS4B79D1MQJMYY,Charles,White,charles.white37@example.com,London,712,04-05-2025
CUS9TGSYTVISGQA,Amelia,Baker,amelia.baker917@example.com,London,686,06-10-2024
CUSG8EM9YDF2NO8,Ava,Harris,ava.harris512@example.com,Glasgow,606,17-06-2025
CUSG2JOGTR3PD75,James,Baker,james.baker781@example.com,Bristol,706,11-10-2025
CUSR9SKBYO939FR,Isla,King,isla.king390@example.com,York,355,16-10-2023
CUSREAE399KA0HQ,Jessica,Brown,jessica.brown6@example.com,Glasgow,511,14-09-2021
CUSCLL91P2XMRND,Joseph,Baker,joseph.baker672@example.com,Glasgow,626,18-08-2024
CUSL4ANV032GU9W,Sarah,Harris,sarah.harris570@example.com,Bristol,588,06-01-2019
CUSL46ZB5SUVU3X,Michael,Lewis,michael.lewis902@example.com,Liverpool,661,09-01-2019
CUSF938NH6H1LOA,Mia,Thomas,mia.thomas394@example.com,Nottingham,712,25-09-2025
CUSUMD38DDSXIXW,Michael,King,michael.king24@example.com,London,662,27-02-2024
CUS1XKOGP4WQAU7,Ella,King,ella.king264@example.com,Leeds,537,02-10-2019
CUSUBTOTWRR8VD9,Sarah,Davies,sarah.davies495@example.com,Dundee,487,23-05-2021
CUS0W6VG8QBZICI,Samuel,Brown,samuel.brown445@example.com,Leeds,809,27-01-2023
CUSHPLY0E1ZPUFS,William,Thompson,william.thompson862@example.com,Bristol,637,04-10-2025
CUSWHLT5TRFUGP3,Samuel,Hughes,samuel.hughes893@example.com,Southampton,438,03-04-2024
CUS7M1HYS1BEXSR,Thomas,Jackson,thomas.jackson370@example.com,London,586,25-06-2024
CUSFRE8VCURCRPM,Richard,Clarke,richard.clarke292@example.com,Liverpool,516,28-09-2024
CUSSVU1C656L1KF,Daniel,Johnson,daniel.johnson370@example.com,Glasgow,577,26-01-2023
CUS46AOQU0STWUK,Harry,Clarke,harry.clarke460@example.com,Glasgow,512,12-02-2019
CUSKENUKT544YH8,Olivia,White,olivia.white970@example.com,Cardiff,605,17-03-2019
CUSX8N0W05NDC04,Sarah,Hall,sarah.hall618@example.com,London,687,13-03-2021
CUSSWPGJ371DHWL,Oliver,Edwards,oliver.edwards657@example.com,London,760,02-02-2025
CUSNFNJAIZEDIH6,Poppy,Johnson,poppy.johnson627@example.com,Glasgow,628,23-04-2025
CUSOKKGGW0V3KF2,Samuel,Walker,samuel.walker137@example.com,Nottingham,569,05-05-2020
CUSH5X1WVRGS2LY,Oliver,Wilson,oliver.wilson934@example.com,Liverpool,497,12-01-2021
CUS6OHPYNBIK8NX,Charles,Turner,charles.turner604@example.com,Bristol,760,14-04-2023
CUSKXZ0ZWQGFMCO,Michael,Davies,michael.davies311@example.com,Manchester,773,06-03-2022
CUSR8FEJ74UR1RW,Benjamin,Walker,benjamin.walker512@example.com,Newcastle,434,15-11-2022
CUS8RS4FZ8QXM0X,George,Thomas,george.thomas623@example.com,London,598,22-12-2023
CUSSJ6Q3HNY01GY,Andrew,Martin,andrew.martin182@example.com,London,710,12-01-2025
CUSPKTWGZFQOJT7,Jessica,Hall,jessica.hall78@example.com,Manchester,648,07-07-2020
CUSQUBMNPSM1QH9,Olivia,Wright,olivia.wright439@example.com,London,583,25-01-2022
CUS3BMC8Z3O94LW,Thomas,Wilson,thomas.wilson907@example.com,Oxford,518,20-04-2020
CUS4O3ILLIQ2MWG,Charlotte,Scott,charlotte.scott568@example.com,Liverpool,459,26-03-2023
CUS7HYVF59XX4DS,Richard,Brown,richard.brown389@example.com,London,575,08-09-2022
CUS28DAQQ1BQ5PR,Edward,Lewis,edward.lewis301@example.com,Cambridge,499,22-03-2022
CUSHUX9PLG4MM1M,David,Williams,david.williams832@example.com,Birmingham,764,04-01-2020
CUSEV71U2G6MMHZ,Charlotte,Johnson,charlotte.johnson184@example.com,Edinburgh,654,04-04-2024
CUSV76YC27819OR,Daniel,Harris,daniel.harris960@example.com,Birmingham,707,08-05-2022
CUSVXVVKWEGFHZE,Richard,Harris,richard.harris406@example.com,London,737,20-04-2021
CUSM0OBNHN7CHFX,Freya,Turner,freya.turner47@example.com,London,635,13-03-2019
CUSEGWWC7R8QOLG,Lily,Jackson,lily.jackson294@example.com,London,700,06-01-2024
CUSZBS0B756V43C,Emma,Wood,emma.wood475@example.com,Leicester,526,08-10-2022
CUSATNCRU3I16R0,Isla,Jackson,isla.jackson668@example.com,Cambridge,437,24-09-2025
CUSJJYWHE1U0CKX,Matthew,Wright,matthew.wright974@example.com,Cambridge,444,17-03-2022
CUSLQ7TL3GYSJ4Y,Ruby,Taylor,ruby.taylor421@example.com,Leeds,761,10-06-2024
CUS2XSV88PYGXT2,Emma,Edwards,emma.edwards475@example.com,Swansea,521,02-01-2021
CUSHIHDY9FMCLJV,Joseph,Turner,joseph.turner731@example.com,London,683,07-01-2025
CUSA1BH5JWLA7ZI,Ruby,Harris,ruby.harris972@example.com,Leeds,588,06-04-2023
CUSI9S32K9QT3V0,George,Brown,george.brown633@example.com,Leicester,505,25-03-2020
CUSFNV4731U5F1M,Richard,King,richard.king658@example.com,York,414,03-11-2023
CUSJHSWIS5YIVFZ,Samuel,Wright,samuel.wright744@example.com,Glasgow,652,25-04-2021
CUS87HX7QJDNPRS,Hannah,Taylor,hannah.taylor707@example.com,Belfast,669,17-11-2021
CUSYQ4TMTXCB0OR,Poppy,Wright,poppy.wright649@example.com,Leeds,661,23-04-2022
CUSVS0C1ZS94UT7,Michael,Wright,michael.wright258@example.com,Cardiff,505,14-08-2023
CUSPNVFANUVAW9P,Hannah,White,hannah.white600@example.com,Bath,366,11-01-2021
CUSQUS1L7LLAEJE,Lily,Johnson,lily.johnson400@example.com,London,499,24-04-2022
CUSQKFKZE9VIDWM,Emma,Young,emma.young792@example.com,Birmingham,801,27-12-2019
CUSUK8L7JSWECKM,Mia,Johnson,mia.johnson329@example.com,Sheffield,676,20-05-2023
CUS7GBKQK3MDAE5,Hannah,Smith,hannah.smith746@example.com,Bath,395,26-01-2022
CUS8SG3ZP9YKCEE,Poppy,Jackson,poppy.jackson954@example.com,London,553,22-02-2024
CUSQ190U1WARZX2,Hannah,Hughes,hannah.hughes904@example.com,London,601,23-04-2021
CUSYSGEF17MS2YO,Ella,Scott,ella.scott323@example.com,Brighton,484,18-03-2024
CUSOVOJERR8UY8D,Lucy,Wilson,lucy.wilson738@example.com,Edinburgh,634,01-06-2019
CUSXINGYR0G05B4,Samuel,Williams,samuel.williams926@example.com,Birmingham,682,01-01-2024
CUSS2GGLVO27TTK,Harry,Brown,harry.brown280@example.com,Brighton,534,01-08-2019
CUSETV6FKKDEQ55,Hannah,Clarke,hannah.clarke1@example.com,London,677,22-06-2019
CUSBXVFIB86BTDU,Grace,Jones,grace.jones12@example.com,York,475,01-10-2023
CUSKG0OOQHQEY4K,Charles,King,charles.king650@example.com,Leeds,557,07-09-2022
CUSTL2XJLR26ZZK,Charlotte,Brown,charlotte.brown636@example.com,Bristol,623,19-05-2022
CUSCJC7FVYO8B72,Sarah,Wood,sarah.wood116@example.com,Glasgow,557,27-09-2022
CUS62DLKM84MJVO,Lucy,Evans,lucy.evans512@example.com,London,776,17-09-2024
CUSG8AHJHLSABY6,Jessica,Thomas,jessica.thomas787@example.com,Manchester,767,13-08-2019
CUSVLAW3M9VIUJ8,David,Wright,david.wright171@example.com,Southampton,537,22-01-2021
CUSYGKP04RKEG8M,Mia,Wright,mia.wright327@example.com,Belfast,554,15-05-2025
CUSKSROJKY4YGZ6,Lily,Scott,lily.scott472@example.com,Manchester,752,14-08-2019
CUSEYMSSR3XFU7R,Michael,Harris,michael.harris414@example.com,Cardiff,452,28-09-2019
CUSXQFWZY36GB9G,Isla,Thompson,isla.thompson666@example.com,Bristol,562,17-09-2021
CUSCLT0K89HLVVT,Sarah,Walker,sarah.walker362@example.com,London,613,04-01-2019
CUSZDF3RSXWGGCX,Benjamin,Williams,benjamin.williams83@example.com,London,602,04-12-2021
CUS3WL2N0E1D2K2,Sophie,Edwards,sophie.edwards111@example.com,Liverpool,463,19-01-2024
CUSQODXC2OW40ZA,Charlotte,Brown,charlotte.brown52@example.com,Liverpool,574,19-03-2023
CUSTA8DS2UBTJS4,Freya,Wilson,freya.wilson758@example.com,Birmingham,647,25-09-2019
CUS165CSID52PYA,Andrew,Walker,andrew.walker353@example.com,Liverpool,402,05-05-2023
CUSJSI8AP02AL39,Emma,Hughes,emma.hughes860@example.com,Glasgow,403,07-04-2024
CUS0M0YV6KSAF44,Oliver,Green,oliver.green314@example.com,London,610,07-05-2024
CUSIFNSCSEWA96T,Samuel,Young,samuel.young945@example.com,Nottingham,480,15-05-2021
CUS47BJBG8J18XI,Michael,Harris,michael.harris793@example.com,Chester,397,17-05-2025
CUSCRMBOSNUR312,George,Wright,george.wright666@example.com,London,729,21-09-2023
CUSVBTVRGRHWFI4,Hannah,Smith,hannah.smith731@example.com,London,634,20-01-2024
CUSOARSP2ILVWHW,Benjamin,Clarke,benjamin.clarke637@example.com,Bristol,612,11-01-2020
CUSD11HFAD2FGUX,Ruby,King,ruby.king129@example.com,Cardiff,603,05-05-2022
CUSFUBVMZW0HSBG,Hannah,Lewis,hannah.lewis804@example.com,London,729,19-04-2022
CUSNHIC447USC2G,Mia,Lewis,mia.lewis24@example.com,Cambridge,357,07-08-2024
CUS7WCQC274BVMN,Olivia,Wilson,olivia.wilson964@example.com,Swansea,372,27-05-2021
CUSWJ3GR5RSGVUP,Thomas,White,thomas.white914@example.com,Manchester,582,08-06-2021
CUSCJRA06I6EOXT,William,Martin,william.martin555@example.com,York,381,09-07-2025
CUSFH4TXD3EGDSH,Sarah,Walker,sarah.walker488@example.com,Aberdeen,570,23-01-2023
CUSFE52NGCZYL4J,Andrew,King,andrew.king814@example.com,Birmingham,599,07-09-2019
CUSQ2D4AZ9KI4UO,Lucy,Clarke,lucy.clarke341@example.com,Manchester,698,01-04-2019
CUSKRYYYKY2MWAZ,Matthew,Scott,matthew.scott739@example.com,Leeds,570,13-01-2022
CUSQIUMAT08X0Z1,Freya,Hughes,freya.hughes272@example.com,Belfast,636,22-07-2019
CUSRMY4GF5O0PYA,William,Martin,william.martin854@example.com,Belfast,682,27-04-2019
CUSSFGXWA7WW12X,Oliver,Green,oliver.green70@example.com,Edinburgh,617,04-06-2021
CUSY5VC261LDPSQ,Ruby,White,ruby.white164@example.com,Sheffield,522,21-06-2023
CUSQNGPNYRB5N3S,Amelia,Jones,amelia.jones849@example.com,Brighton,577,11-06-2019
CUSIJ79X6Y1VGI1,Andrew,Walker,andrew.walker884@example.com,Birmingham,785,23-06-2025
CUSDBBCQ75Z95TN,Grace,Davies,grace.davies269@example.com,Birmingham,634,07-08-2022
CUSNGYIDTJB02M7,Poppy,Evans,poppy.evans413@example.com,Cardiff,628,01-01-2024
CUSYLC6WFS00MBZ,Lily,Edwards,lily.edwards554@example.com,Leeds,538,22-04-2020
CUSSGE7IDU8MWLA,Michael,Scott,michael.scott294@example.com,London,582,20-03-2024
CUSAPYPKP4WSFJG,Chloe,Clarke,chloe.clarke826@example.com,Canterbury,536,16-04-2025
CUSX7U2ZM22OUWB,Jessica,Martin,jessica.martin231@example.com,Cardiff,533,09-06-2019
CUSP7U2OHNLTIQS,Sarah,White,sarah.white968@example.com,London,850,10-07-2020
CUS3KXOBX035QBO,James,Walker,james.walker416@example.com,London,527,01-08-2021
CUSPLRU5645N3D1,Isla,Roberts,isla.roberts850@example.com,Brighton,604,15-10-2025
CUSCLFTHRYFHNCV,Robert,Roberts,robert.roberts179@example.com,Bristol,715,15-08-2019
CUS3UT8CZKQADG9,David,Wood,david.wood986@example.com,Exeter,550,17-07-2022
CUSN7OHAT76KZW8,George,King,george.king434@example.com,Glasgow,582,26-08-2021
CUS99ISDC4C5YBM,Ella,Wright,ella.wright676@example.com,Glasgow,575,03-04-2025
CUSGYDDUF4TV88T,Oliver,Baker,oliver.baker462@example.com,Edinburgh,540,05-03-2022
CUS3B7B0KIJFMAE,Jack,Harris,jack.harris317@example.com,Oxford,750,11-01-2025
CUSZ6OLCVOKE337,Sophie,King,sophie.king700@example.com,Manchester,827,05-05-2020
CUSDR8I854ITDI2,Samuel,Jackson,samuel.jackson332@example.com,Exeter,494,03-10-2023
CUSGHKK00PF50JB,Isla,Hughes,isla.hughes281@example.com,London,810,22-09-2021
CUS9VCHUG07T0EQ,Oliver,Clarke,oliver.clarke449@example.com,Leeds,473,21-05-2022
CUSD2TQRLXSZQXT,Ava,Green,ava.green342@example.com,London,587,19-01-2022
CUSXUVR6CVQQLXU,Poppy,Williams,poppy.williams500@example.com,London,621,28-09-2022
CUSE2VQ9HHBEFKM,James,Baker,james.baker783@example.com,Belfast,574,15-10-2024
CUSCQXVQUXK3K0F,Lily,Baker,lily.baker86@example.com,Cardiff,344,11-08-2021
CUSISYYEC5Z2UMZ,Emily,White,emily.white873@example.com,Glasgow,589,19-11-2025
CUSEMZ2Q3CGJG02,Emma,Lewis,emma.lewis667@example.com,York,542,12-01-2019
CUSUC4J9CYW18EC,William,Wright,william.wright582@example.com,Birmingham,782,05-10-2021
CUSYG8S3ASLCBYC,Hannah,Baker,hannah.baker672@example.com,Plymouth,449,22-08-2023
CUS3E64V4JX389O,Isla,Wright,isla.wright207@example.com,Birmingham,601,24-02-2021
CUSLTZLQ7WCWXNX,Emily,Wood,emily.wood26@example.com,Leicester,455,17-02-2025
CUSZWIT5R6COB6Y,Matthew,Walker,matthew.walker818@example.com,Oxford,403,19-03-2021
